,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
10,False,/bORe0eI72D874TMawOOFvqWS6Xe.jpg,"[35, 18]",637,it,La vita è bella,A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.,18.861,/f7DImXDebOs148U4uPjI61iDvaK.jpg,1997-12-20,Life Is Beautiful,False,8.5,8243
11,False,/tNVTWNa8cxZLw7aWvHzSDLyc7ig.jpg,"[35, 18, 10749]",13,en,Forrest Gump,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",28.383,/yE5d3BUhE8hCnkMUJOo1QDoOGNz.jpg,1994-07-06,Forrest Gump,False,8.4,16934
12,False,/hqkIcbrOHL86UncnHIsHVcVmzue.jpg,"[28, 80, 18, 53]",155,en,The Dark Knight,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",31.704,/qJ2tW6WMUDux911r6m7haRef0WH.jpg,2008-07-16,The Dark Knight,False,8.4,21095
13,False,/8BPZO0Bf8TeAy8znF43z8soK3ys.jpg,"[28, 12, 14]",122,en,The Lord of the Rings: The Return of the King,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam take the ring closer to the heart of Mordor, the dark lord's realm.",30.435,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,2003-12-01,The Lord of the Rings: The Return of the King,False,8.4,14704
14,False,/61vLiK96sbXeHpQiMxI4CuqBA3z.jpg,"[28, 18]",346,ja,七人の侍,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food. A giant battle occurs when 40 bandits attack the village.",17.811,/v6xrz4fr92KY1oNC3HsEvrsvR1n.jpg,1954-04-26,Seven Samurai,False,8.4,1727
15,False,/vnT6HzjLSDrAweHn9xWykb8Ii6T.jpg,"[18, 80]",311,en,Once Upon a Time in America,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.",24.006,/x733R4ISI0RbKeHhVkXdTMFmTFr.jpg,1984-05-23,Once Upon a Time in America,False,8.4,2671
16,False,/sw7mordbZxgITU877yTpZCud90M.jpg,"[18, 80]",769,en,GoodFellas,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",24.381,/pwpGfTImTGifEGgLb3s6LRPd4I6.jpg,1990-09-12,GoodFellas,False,8.4,6735
17,False,/alQqTpmEkxSLgajfEYTsTH6nAKB.jpg,"[12, 35]",40096,pt,O Auto da Compadecida,"The lively João Grilo and the sly Chicó are poor guys living in the hinterland who cheat a bunch of people in a small Northeast Brazil town. But when they die, they have to be judged by Christ, the Devil and the Virgin Mary, before they are admitted to paradise.",9.109,/imcOp1kJsCsAFCoOtY5OnPrFbAf.jpg,2000-09-15,A Dog's Will,False,8.4,568
18,False,/3md49VBCeqY6MSNyAVY6d5eC6bA.jpg,"[18, 27, 53]",539,en,Psycho,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother. The place seems quirky, but fine… until Marion decides to take a shower.",22.367,/81d8oyEFgj7FlxJqSDXWr8JH8kV.jpg,1960-06-22,Psycho,False,8.4,5795
19,False,/lH2Ga8OzjU1XlxJ73shOlPx6cRw.jpg,[18],389,en,12 Angry Men,"The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.",20.325,/3W0v956XxSG5xgm7LB6qu8ExYJ2.jpg,1957-04-10,12 Angry Men,False,8.4,4362
0,False,/xGC2fY5KFmtuXnsuQwYQKFOLZFy.jpg,[37],429,it,"Il buono, il brutto, il cattivo","While the Civil War rages between the Union and the Confederacy, three men – a quiet loner, a ruthless hit man and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.",20.43,/wfPHdfofBD5PN96dV96a51B3Ja2.jpg,1966-12-23,"The Good, the Bad and the Ugly",False,8.4,4683
1,False,/cdxVHfMdLMptoGUFaN6LYOyy81f.jpg,[18],510,en,One Flew Over the Cuckoo's Nest,"While serving time for insanity at a state mental hospital, implacable rabble-rouser, Randle Patrick McMurphy, inspires his fellow patients to rebel against the authoritarian rule of head nurse, Mildred Ratched.",15.779,/2Sns5oMb356JNdBHgBETjIpRYy9.jpg,1975-11-18,One Flew Over the Cuckoo's Nest,False,8.4,6278
2,False,/mMZRKb3NVo5ZeSPEIaNW9buLWQ0.jpg,[18],550,en,Fight Club,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",36.276,/4GpwvwDjgwiShr1UBJIn5fk1gwT.jpg,1999-10-15,Fight Club,False,8.4,18248
3,False,/uUiId6cG32JSRI6RyBQSvQtLjz2.jpg,"[28, 12, 16, 35, 878]",324857,en,Spider-Man: Into the Spider-Verse,"Miles Morales is juggling his life between being a high school student and being a spider-man. When Wilson ""Kingpin"" Fisk uses a super collider, others from across the Spider-Verse are transported to this dimension.",44.866,/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,2018-12-06,Spider-Man: Into the Spider-Verse,False,8.4,6424
4,False,/tVi83ttAeyMJinYpy6xfgJSpzvP.jpg,"[18, 10749]",11216,it,Nuovo Cinema Paradiso,"A filmmaker recalls his childhood, when he fell in love with the movies at his village's theater and formed a deep friendship with the theater's projectionist.",18.8,/hYzCLju3W74nLhhRXfPkwDi1Tun.jpg,1988-11-17,Cinema Paradiso,False,8.4,2077
5,False,/k4BAPrE5WkNLvpsPsiMfu8W4Zyi.jpg,"[80, 18]",598,pt,Cidade de Deus,"Cidade de Deus is a shantytown that started during the 1960s and became one of Rio de Janeiro’s most dangerous places in the beginning of the 1980s. To tell the story of this place, the movie describes the life of various characters, all seen by the point of view of the narrator, Buscapé. Buscapé was raised in a very violent environment. Despite the feeling that all odds were against him, he finds out that life can be seen with other eyes...",16.551,/4YEX7qUfg6kN2tHm84CMt2CEq9n.jpg,2002-02-05,City of God,False,8.4,3888
6,False,/2VQWArUeKORUOn4P3iOOeknw5C2.jpg,"[35, 18]",579245,fr,Hors Normes,"For twenty years, Bruno and Malik have lived in a different world—the world of autistic children and teens. In charge of two separate nonprofit organizations (The Hatch & The Shelter), they train young people from underprivileged areas to be caregivers for extreme cases that have been refused by all other institutions. It’s an exceptional partnership, outside of traditional settings, for some quite extraordinary characters.",23.133,/98bgKk9qr2cTjZYVhZy5V6pw1b1.jpg,2019-10-23,The Specials,False,8.4,216
7,False,/6bbZ6XyvgfjhQwbplnUh1LSj1ky.jpg,"[18, 10402]",244786,en,Whiplash,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",37.415,/lIv1QinFqz4dlp5U4lQ6HaiskOZ.jpg,2014-10-10,Whiplash,False,8.4,9079
8,False,/vT6ux2rdyg2kexuLisO5Ygz7pHg.jpg,"[35, 18, 10749]",901,xx,City Lights,City Lights is the first silent film that Charlie Chaplin directed after he established himself with sound accompanied films. The film is about a penniless man who falls in love with a flower girl.,13.565,/bXNvzjULc9jrOVhGfjcc64uKZmZ.jpg,1931-02-01,City Lights,False,8.4,1051
9,False,/u44VbUuoP6OZYEBv2DRd7ShPTMp.jpg,[18],599,en,Sunset Boulevard,A hack screenwriter writes a screenplay for a former silent film star who has faded into Hollywood obscurity.,15.553,/oFwzvRgfxJc0FUr2mwYTi10dk3G.jpg,1950-08-10,Sunset Boulevard,False,8.4,1246
10,False,/8YUOPp10K8qX3yGBR123ZMtAXQd.jpg,"[16, 18, 10752]",12477,ja,火垂るの墓,"In the final months of World War II, 14-year-old Seita and his sister Setsuko are orphaned when their mother is killed during an air raid in Kobe, Japan. After a falling out with their aunt, they move into an abandoned bomb shelter. With no surviving relatives and their emergency rations depleted, Seita and Setsuko struggle to survive.",0.6,/wcNkHDbyc290hcWk7KXbBZUuXpq.jpg,1988-04-16,Grave of the Fireflies,False,8.4,2449
11,False,/AfyuI3glMCBDFmNPj9PY6DwbgGp.jpg,"[18, 878, 16]",18491,ja,新世紀エヴァンゲリオン劇場版 THE END OF EVANGELION,"The second of two theatrically released follow-ups to the Neon Genesis Evangelion series. Comprising of two alternate episodes which were first intended to take the place of episodes 25 and 26, this finale answers many of the questions surrounding the series, while also opening up some new possibilities.",14.879,/5JYzfyKBwReaQ41WFhqXgOZnPWV.jpg,1997-07-19,Neon Genesis Evangelion: The End of Evangelion,False,8.4,483
12,False,/i9A0UMFg1hI2kLyCCwnmSbpT2cd.jpg,[18],73,en,American History X,"Derek Vineyard is paroled after serving 3 years in prison for killing two thugs who tried to break into/steal his truck. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",33.809,/fXepRAYOx1qC3wju7XdDGx60775.jpg,1998-10-30,American History X,False,8.4,6868
13,False,/qkpsvso2neEr7v6YnyMoZtm6R9F.jpg,[35],914,en,The Great Dictator,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,14.358,/hK2KsU0lNiYRqIrYJcC3x63dPnH.jpg,1940-10-15,The Great Dictator,False,8.4,1738
14,False,/3nXbWFPFGvjSE5bw8G6bBLVIzow.jpg,"[18, 9648]",432517,en,Sherlock: The Final Problem,Long buried secrets finally come to light as someone has been playing a very long game indeed. Sherlock and John face their greatest ever challenge. Is the game finally over?,9.468,/ySiqbi1sW7imVYbtECZS0xQ3Hmj.jpg,2017-01-15,Sherlock: The Final Problem,False,8.4,764
15,False,/amYkOxCwHiVTFKendcIW0rSrRlU.jpg,"[28, 12, 878]",1891,en,The Empire Strikes Back,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.",21.553,/9SKDSFbaM6LuGqG1aPWN3wYGEyD.jpg,1980-05-20,The Empire Strikes Back,False,8.4,10953
16,False,/j0zrfpozbek9OeapYYS9w8ECFn5.jpg,[18],3782,ja,生きる,"Kanji Watanabe is a middle-aged man who has worked in the same monotonous bureaucratic position for decades. Learning he has cancer, he starts to look for the meaning of his life.",10.46,/dgNTS4EQDDVfkzJI5msKuHu2Ei3.jpg,1952-10-09,Ikiru,False,8.4,459
17,False,/3A6xyR32iAkoNr8NoeoqkQZHD4u.jpg,"[12, 16, 14]",4935,ja,ハウルの動く城,"When Sophie, a shy young woman, is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle.",24.681,/sVnMD28upIAlOnZNXT7OOSF5XlR.jpg,2004-11-19,Howl's Moving Castle,False,8.4,4554
18,False,/jLq0ol1f0ZKXni9R9GsPBcyPrNN.jpg,[18],18148,ja,東京物語,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",14.974,/g2YbTYKpY7N2yDSk7BfXZ18I5QV.jpg,1953-11-03,Tokyo Story,False,8.4,431
19,False,/aZZCMHAoQcCXaAgbDkSD6JcFL9f.jpg,"[12, 16, 14]",128,ja,もののけ姫,"Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",21.634,/mNqZOtJIQfFQPjo3hmYLIn8Qqhf.jpg,1997-07-12,Princess Mononoke,False,8.4,4282
0,False,/3VZH3Lw7mDjXjAYme3XYwujFMZX.jpg,"[18, 10749]",11659,it,La meglio gioventú,"Spanning four decades, from the chaotic 1960s to the present, director Marco Tullio Giordana's passionate epic 'La Meglio Gioventu' follows two Italian brothers through some of the most tumultuous events of recent Italian history.",8.792,/fWi5OVdODBYsNXZTmVbvV1ROMhl.jpg,2003-06-22,The Best of Youth,False,8.4,261
1,False,/xBD64RBepJDWmGhcxZMiJC9JKRZ.jpg,"[12, 16, 35, 10751]",508965,en,Klaus,"When Jesper distinguishes himself as the Postal Academy's worst student, he is sent to Smeerensburg, a small village located on an icy island above the Arctic Circle, where grumpy inhabitants barely exchange words, let alone letters. Jesper is about to give up and abandon his duty as a postman when he meets local teacher Alva and Klaus, a mysterious carpenter who lives alone in a cabin full of handmade toys.",21.418,/q125RHUDgR4gjwh1QkfYuJLYkL.jpg,2019-11-08,Klaus,False,8.3,1401
2,False,/8bxjRFqFztBoXdVEx6q2u66a0s1.jpg,"[12, 878]",313106,en,Doctor Who: The Day of the Doctor,"In 2013, something terrible is awakening in London's National Gallery; in 1562, a murderous plot is afoot in Elizabethan England; and somewhere in space an ancient battle reaches its devastating conclusion. All of reality is at stake as the Doctor's own dangerous past comes back to haunt him.",11.49,/lQy2QVcacuH55k37K9Ox0gw3YpZ.jpg,2013-11-23,Doctor Who: The Day of the Doctor,False,8.4,545
3,False,/8hknli2ljweYPkdEgl33vtJBf2U.jpg,"[18, 9648, 53]",567,en,Rear Window,"Professional photographer L.B. 'Jeff' Jeffries breaks his leg while getting an action shot at an auto race. Confined to his New York apartment, he spends his time looking out of the rear window observing the neighbors. When he begins to suspect that a man across the courtyard may have murdered his wife, Jeff enlists the help of his high society fashion-consultant girlfriend and his visiting nurse to investigate.",16.323,/oXbT7vlLmZ76kWoHe5XJYuyJUgp.jpg,1954-09-01,Rear Window,False,8.3,3399
4,False,/144EasyUFWvzA26CWxcUlHXuMDr.jpg,"[18, 9648, 80]",452522,en,Twin Peaks,"An idiosyncratic FBI agent investigates the murder of a young woman in the even more idiosyncratic town of Twin Peaks. (This standalone version of the series pilot was produced for the European VHS market and has an alternate, closed ending.)",7.736,/2Fb8neVxZtCIXwbJ9DOk6Ra29mV.jpg,1989-12-31,Twin Peaks,False,8.3,348
5,False,/vSDl3hqsxxNaj0tE5ZLsTQeL0dS.jpg,"[18, 10752]",975,en,Paths of Glory,A commanding officer defends three scapegoats on trial for a failed offensive that occurred within the French Army in 1916.,13.525,/f3DEXseCs3WBtvCv9pVPCtoluuG.jpg,1957-09-18,Paths of Glory,False,8.3,1385
6,False,/pz9fxHyGiiNLZ21bccAtwrMAH7f.jpg,"[28, 18, 36]",14537,ja,切腹,"Aging samurai Hanshiro Tsugumo arrives at the home of Kageyu Saito and asks to commit a ritual suicide on the property, which Saito thinks is a ploy to gain pity and a job. Saito tells Tsugumo of another samurai, Motome Chijiiwa, who threatened suicide as a stratagem, only to be forced to follow through on the task. When Tsugumo reveals that Chijiiwa was his son-in-law, the disclosure sets off a fierce conflict.",12.599,/k2SE5P8expiI4Pt9qzIX0xJn94E.jpg,1962-09-15,Harakiri,False,8.3,314
7,False,/34DzJKMrzgc3EO1Dnbp6mkpbCZm.jpg,[18],207,en,Dead Poets Society,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",15.606,/3Ri2GReavqSHqWemlP6HYn8i2P9.jpg,1989-06-02,Dead Poets Society,False,8.3,6685
8,False,/ktUKyHQwjY64JJPVbf51bVML9Qn.jpg,[18],265177,en,Mommy,"A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.",12.436,/tpoaLlY0ZdVGDLToVwkGdWxLHRe.jpg,2014-05-22,Mommy,False,8.3,1620
9,False,/xUR95VFV1UTyzS1C8Lj06hi2n2M.jpg,"[18, 10752]",423,en,The Pianist,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.",17.072,/hfMeo073RxKKjZZV4gSGema1yog.jpg,2002-09-17,The Pianist,False,8.3,4791
10,False,/g95aipBRguk1lFwpAU7FJ4Z9cws.jpg,"[18, 10402, 10749]",10376,it,La leggenda del pianista sull'oceano,"The story of a virtuoso piano player who lives his entire life aboard an ocean liner. Born and raised on the ship, 1900 (Tim Roth) learned about the outside world through interactions with passengers, never setting foot on land, even for the love of his life. Years later, the ship may be destroyed, and a former band member fears that 1900 may still be aboard, willing to go down with the ship.",11.555,/wss1PkvHD2cYH6lu5mSa2MgGoi.jpg,1998-10-28,The Legend of 1900,False,8.3,1287
11,False,/hqFN0gOmeXKmKP266CSjbHt9y05.jpg,[18],797,sv,Persona,"A young nurse, Alma, is put in charge of Elisabeth Vogler: an actress who is seemingly healthy in all respects, but will not talk. As they spend time together, Alma speaks to Elisabeth constantly, never receiving any answer. Alma eventually confesses her secrets to a seemingly sympathetic Elisabeth and finds that her own personality is being submerged into Elisabeth's persona.",15.848,/cjAnlvCrp9ZY7atASUsxRrhve7o.jpg,1966-10-18,Persona,False,8.3,911
12,False,/u5OL2pXswNjZq21jXylOsuefULH.jpg,"[80, 18, 9648, 53]",12493,ja,天国と地獄,An executive of a shoe company becomes a victim of extortion when his chauffeur's son is kidnapped and held for ransom.,10.181,/tgNjemQPG96uIezpiUiXFcer5ga.jpg,1963-03-01,High and Low,False,8.3,268
13,False,/fWzP4LZLTVVLxF0CXMgKld7u9Li.jpg,[35],20914,it,Amici miei,"Like in many other Monicelli movies, the main theme of Amici miei is friendship, seen from a rather bitter point of view. It tells the story of four middle-aged friends in Florence who organize together idle pranks (called zingarate, ""gypsy shenanigans"") in a continuous attempt to prolong childhood during their adult life.",9.195,/2n6BSqurUOVBlsigtGAfedBzn53.jpg,1975-08-15,My Friends,False,8.3,365
14,False,/tJaeWoH1UJPyeIU2yd9YJgeghFC.jpg,"[80, 18]",26451,it,Indagine su un cittadino al di sopra di ogni sospetto,"A chief of detectives, homicide section, kills his mistress and deliberately leaves clues to prove his own responsibility for the crime.",8.239,/9eVhJgbvAuUuQlBAQtqYQp6j7AR.jpg,1970-11-13,Investigation of a Citizen Above Suspicion,False,8.3,300
15,False,/ua5EHfleb44L5hfHPs2BPqRAove.jpg,"[28, 12, 14]",120,en,The Lord of the Rings: The Fellowship of the Ring,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",35.596,/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,2001-12-18,The Lord of the Rings: The Fellowship of the Ring,False,8.3,16105
16,False,/s58uDwuyVMqgsbmnfyrbpfF147.jpg,"[35, 18]",3082,en,Modern Times,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,16.793,/7uoiKOEjxBBW0AgDGQWrlfGQ90w.jpg,1936-02-05,Modern Times,False,8.3,2014
17,False,/dXQ7HILRK1Tg33RT64JwbQI7Osh.jpg,"[80, 18, 28]",101,en,Léon: The Professional,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",24.288,/gE8S02QUOhVnAmYu4tcrBlMTujz.jpg,1994-09-14,Léon: The Professional,False,8.3,8789
18,False,/1RKpaOeY60gCNbkW2xGBrXYkZUg.jpg,"[18, 36, 10752]",25237,ru,Иди и смотри,"The invasion of a village in Byelorussia by German forces sends young Florya into the forest to join the weary Resistance fighters, against his family's wishes. There he meets a girl, Glasha, who accompanies him back to his village. On returning home, Florya finds his family and fellow peasants massacred. His continued survival amidst the brutal debris of war becomes increasingly nightmarish, a battle between despair and hope.",13.367,/2s3OKpYDe7ASMfwL7kocdUbjsrh.jpg,1985-07-01,Come and See,False,8.3,412
19,False,/A0WKbRIojF9DUWG4XLCmg5JK6I5.jpg,"[80, 9648, 53]",807,en,Se7en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",27.857,/8zw8IL4zEPjkh8Aysdcd0FwGMb0.jpg,1995-09-22,Se7en,False,8.3,12154
0,False,/joXf2ToDZjVMBxWrzijQ3V9cC8p.jpg,"[18, 10749]",531428,fr,Portrait de la jeune fille en feu,"On an isolated island in Brittany at the end of the eighteenth century, a female painter is obliged to paint a wedding portrait of a young woman.",34.005,/3NTEMlG5mQdIAlKDl3AJG0rX29Z.jpg,2019-06-17,Portrait of a Lady on Fire,False,8.3,337
1,False,/s2bT29y0ngXxxu2IA8AOzzXTRhd.jpg,"[28, 12, 878]",27205,en,Inception,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",39.57,/qmDpIHrmpJINaRKAfWQfftjCdyi.jpg,2010-07-15,Inception,False,8.3,24665
2,False,/3upEZ0ltY7WwOSFVXrtiP34D48p.jpg,"[18, 53, 10749]",290098,ko,아가씨,"1930s Korea, in the period of Japanese occupation, a young woman is hired as a handmaiden to a Japanese heiress who lives a secluded life on a large countryside estate with her domineering uncle. But, the maid has a secret: she is a pickpocket recruited by a swindler posing as a Japanese count to help him seduce the heiress to elope with him, rob her of her fortune, and lock her up in a madhouse. The plan seems to proceed according to plan until the women discover some unexpected emotions.",19.915,/wvzfK5QR6dGLwND8MCzWjsQWG4Q.jpg,2016-06-01,The Handmaiden,False,8.3,1557
3,False,/8iIVnCOTn3QcVicgnrcLrnm3JBS.jpg,"[18, 36]",895,ru,Андрей Рублёв,"An expansive Russian drama, this film focuses on the life of revered religious icon painter Andrei Rublev. Drifting from place to place in a tumultuous era, the peace-seeking monk eventually gains a reputation for his art. But after Rublev witnesses a brutal battle and unintentionally becomes involved, he takes a vow of silence and spends time away from his work. As he begins to ease his troubled soul, he takes steps towards becoming a painter once again.",11.583,/910xRIUmNJrWH2hkQifBJtoPp5R.jpg,1966-12-16,Andrei Rublev,False,8.3,334
4,False,/sNjjEyEX86INsiFCEzvLyGEWJSN.jpg,"[35, 18]",24188,it,Il sorpasso,"Roberto, a shy law student in Rome, meets Bruno, a forty-year-old exuberant, capricious man, who takes him for a drive through the Roman and Tuscany countries in the summer. Along the way, they end up knowing each other and entering each other's lives. A twist at the end puts everything into perspective.",9.018,/cnMOaDouZek6l7BcydVBrBlWegi.jpg,1962-12-04,Il Sorpasso,False,8.3,296
5,False,/1ewiz2BOytcyE90ozbaiDDZn8ma.jpg,"[80, 18, 53, 27]",274,en,The Silence of the Lambs,"Clarice Starling is a top student at the FBI's training academy. Jack Crawford wants Clarice to interview Dr. Hannibal Lecter, a brilliant psychiatrist who is also a violent psychopath, serving life behind bars for various acts of murder and cannibalism. Crawford believes that Lecter may have insight into a case and that Starling, as an attractive young woman, may be just the bait to draw him out.",5.221,/qjAyTj2BSth1EQ89vNfo0JYVPFN.jpg,1991-02-01,The Silence of the Lambs,False,8.3,9659
6,False,/9BUvLUz1GhbNpcyQRyZm1HNqMq4.jpg,"[12, 14, 28]",121,en,The Lord of the Rings: The Two Towers,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",29.238,/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,2002-12-18,The Lord of the Rings: The Two Towers,False,8.3,13897
7,False,/sNaQWTsQFfdhjKweXbgjSHKZ8YS.jpg,[37],335,it,C'era una volta il West,A widow whose land and life are in danger as the railroad is getting closer and closer to taking them over. A mysterious harmonica player joins forces with a desperado to protect the woman and her land.,19.355,/3RymloPYcEPx30T1vTrz2cXaVnh.jpg,1968-12-21,Once Upon a Time in the West,False,8.3,2361
8,False,/kazLzEofKKr7pBcvKw6VRtFnXRJ.jpg,"[80, 18, 9648]",37257,en,Witness for the Prosecution,"When Leonard Vole is arrested for the sensational murder of a rich, middle-aged widow, the famous Sir Wilfrid Robarts agrees to appear on his behalf. Sir Wilfrid, recovering from a near-fatal heart attack, is supposed to be on a diet of bland, civil suits—but the lure of the criminal courts is too much for him, especially when the case is so difficult.",12.277,/heY0CCUqN4DY3X30thssZkvWZwx.jpg,1957-12-17,Witness for the Prosecution,False,8.3,599
9,False,/7RyHsO4yDXtBv1zUU3mTpHeQ0d5.jpg,"[28, 12, 878]",299534,en,Avengers: Endgame,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",38.57,/or06FN3Dka5tukK1e9sl16pB3iy.jpg,2019-04-24,Avengers: Endgame,False,8.3,11389
10,False,/m7yrs7Sw5WpUNJdqDjEhkNJVpxt.jpg,"[18, 878]",1398,ru,Сталкер,"Near a gray and unnamed city is the Zone, a place guarded by barbed wire and soldiers, and where the normal laws of physics are victim to frequent anomalies. A stalker guides two men into the Zone, specifically to an area in which deep-seated desires are granted.",13.187,/lUE0Bp7wH0EterJ44qMRsqtKFnp.jpg,1979-05-25,Stalker,False,8.3,888
11,False,/tzbBAsLzX3n0GcAK7KEwnSvlDrT.jpg,"[35, 80]",24382,it,I soliti ignoti,"Best friends Peppe and Mario are thieves, but they're not very good at it. Still, Peppe thinks that he's finally devised a master heist that will make them rich. With the help of some fellow criminals, he plans to dig a tunnel from a rented apartment to the pawnshop next door, where they can rob the safe. But his plan is far from foolproof, and the fact that no one in the group has any experience digging tunnels proves to be the least of their problems.",9.8,/f5OxD8Nl0pR3DcYHtYhHRfpsmjl.jpg,1958-06-06,Big Deal on Madonna Street,False,8.3,326
12,False,/78PjwaykLY2QqhMfWRDvmfbC6EV.jpg,"[35, 18]",490132,en,Green Book,"Tony Lip, a bouncer in 1962, is hired to drive pianist Don Shirley on a tour through the Deep South in the days when African Americans, forced to find alternate accommodations and services due to segregation laws below the Mason-Dixon Line, relied on a guide called The Negro Motorist Green Book.",21.881,/7BsvSuDQuoqhWmU2fL7W2GOcZHU.jpg,2018-11-16,Green Book,False,8.3,5486
13,False,/8e0ETQmrgcP6R8TaVjd7o9NCGj9.jpg,[18],517814,ar,کفرناحوم,"Zain, a 12-year-old boy scrambling to survive on the streets of Beirut, sues his parents for having brought him into such an unjust world, where being a refugee with no documents means that your rights can easily be denied.",19.38,/mFnfTVADj8yOxwzprYOmTPselk8.jpg,2018-10-06,Capernaum,False,8.3,622
